flow_id,source_ip,destination_ip,source_port,destination_port,protocol,tls_version,ja3_fingerprint,flow_duration_ms,packet_count,avg_packet_size,packet_size_std,inter_arrival_time_ms,burstiness_score,bytes_sent,bytes_received,upload_download_ratio,dns_over_https,vpn_usage,tor_usage,failed_connection_attempts,packet_entropy,session_start_hour,weekend_access,label
11212,192.168.144.193,194.244.94.206,6311,9050,Tor,TLS1.3,ja3_5,528.62,433,860.76,63.44,9.89,0.819,167369,266601,0.628,1,0,1,7,7.447,2,1,Restricted
11213,192.168.197.204,35.140.53.46,16312,443,QUIC,TLS1.3,ja3_2,851.99,648,1112.33,112.38,6.49,0.96,382477,880465,0.434,1,1,1,9,7.664,21,0,Suspicious
11214,172.16.130.58,205.232.83.231,25304,853,HTTPS,TLS1.3,ja3_6,760.55,220,992.13,98.05,8.76,0.781,104247,216659,0.481,1,0,1,4,7.309,21,1,Restricted
11215,10.83.233.191,181.179.13.14,10721,443,VPN,TLS1.2,ja3_6,190.87,204,601.31,138.41,22.44,0.373,69724,117990,0.591,0,0,0,2,4.64,21,1,Allowed
11216,172.24.255.197,207.130.37.99,40766,80,HTTPS,TLS1.2,ja3_20,946.7,1049,955.9,111.33,9.23,0.771,673021,1170936,0.575,1,1,1,5,7.573,1,0,Suspicious
11217,10.187.213.205,181.103.190.69,62940,443,HTTPS,TLS1.3,ja3_2,837.76,262,1012.48,147.78,12.96,0.878,138034,249335,0.554,1,0,1,5,6.858,3,1,Restricted
11218,172.22.45.49,172.216.102.108,18081,1194,DoH,TLS1.3,ja3_16,253.32,181,566.28,162.1,15.28,0.317,47693,104757,0.455,0,0,0,2,3.713,20,1,Allowed
11219,10.145.25.186,207.118.50.11,37054,80,TLS,TLS1.2,ja3_13,234.49,237,608.46,199.27,35.21,0.361,66204,175283,0.378,1,0,0,0,3.334,16,0,Allowed
11220,172.23.92.144,206.114.113.22,18260,853,HTTPS,TLS1.2,ja3_19,790.38,1075,934.49,121.59,9.27,1.0,621532,942961,0.659,1,1,1,6,7.733,2,1,Suspicious
11221,172.20.253.196,148.66.212.56,46842,1194,VPN,TLS1.2,ja3_20,713.4,333,717.42,83.68,16.36,0.64,104737,212430,0.493,1,0,1,5,6.863,17,0,Restricted
11222,172.28.149.45,58.152.60.17,43607,443,TLS,TLS1.3,ja3_20,281.78,85,515.16,107.71,28.32,0.306,29817,51556,0.578,0,0,0,1,3.835,3,1,Allowed
11223,192.168.213.213,47.237.71.34,20571,1194,HTTPS,TLS1.3,ja3_16,260.71,96,401.96,124.7,17.46,0.174,29284,51698,0.566,1,0,0,0,4.507,20,0,Allowed
11224,192.168.86.126,199.51.239.200,45264,853,VPN,TLS1.2,ja3_10,218.16,247,537.38,126.73,26.26,0.438,91723,119176,0.77,1,0,0,2,4.738,11,1,Allowed
11225,10.104.105.240,118.211.40.12,43038,1194,Tor,TLS1.2,ja3_1,358.64,178,536.6,131.5,22.39,0.252,48972,133704,0.366,1,0,0,1,4.0,4,1,Allowed
11226,192.168.30.43,184.179.117.236,61210,853,VPN,TLS1.3,ja3_19,226.82,208,488.62,150.68,18.06,0.26,66355,99666,0.666,1,0,0,1,4.009,11,0,Allowed
11227,192.168.249.64,205.251.112.16,62380,80,HTTPS,TLS1.3,ja3_5,946.21,451,1007.29,100.58,15.65,0.777,239574,409478,0.585,1,0,1,4,6.373,22,0,Restricted
11228,10.188.133.68,193.47.49.28,20005,853,Tor,TLS1.3,ja3_18,625.66,419,1025.28,96.59,14.13,0.732,291887,453299,0.644,1,0,1,3,7.449,22,1,Restricted
11229,10.78.112.5,207.31.49.227,13322,9050,VPN,TLS1.2,ja3_16,351.14,175,654.77,118.59,24.5,0.408,68530,158512,0.432,0,0,0,1,3.498,15,0,Allowed
11230,192.168.219.95,204.30.26.113,8184,1194,DoH,TLS1.2,ja3_7,278.14,82,486.58,136.67,26.12,0.307,20126,38721,0.52,1,0,0,1,4.106,5,1,Allowed
11231,172.16.149.45,161.135.2.87,22047,80,HTTPS,TLS1.2,ja3_11,800.58,576,811.36,78.37,12.44,0.72,233394,638374,0.366,1,1,1,4,7.18,0,1,Restricted
11232,10.217.21.146,132.134.189.82,25556,80,Tor,TLS1.3,ja3_5,643.65,294,1077.31,130.07,13.44,1.0,238483,197686,1.206,1,1,1,4,7.326,11,1,Restricted
11233,192.168.196.217,51.59.33.56,52421,80,HTTPS,TLS1.3,ja3_19,755.51,437,1039.4,148.52,12.57,0.847,210383,491145,0.428,1,1,1,10,8.0,16,1,Suspicious
11234,172.25.147.114,68.107.24.17,50837,443,Tor,TLS1.3,ja3_19,271.42,207,555.69,121.01,14.99,0.227,50928,158413,0.321,0,0,0,1,3.785,13,1,Allowed
11235,172.20.185.132,160.33.125.8,8476,9050,QUIC,TLS1.3,ja3_5,317.76,106,309.51,123.35,31.66,0.294,25987,23821,1.091,0,0,0,2,4.32,23,0,Allowed
11236,192.168.169.48,168.245.204.213,1657,443,Tor,TLS1.3,ja3_3,1167.79,873,1221.56,111.58,11.87,0.968,499085,864331,0.577,1,1,1,7,7.902,10,1,Suspicious
11237,10.173.193.158,181.195.243.102,50851,1194,TLS,TLS1.3,ja3_16,293.73,83,387.9,111.42,27.91,0.281,22264,33408,0.666,0,0,0,0,3.613,10,1,Allowed
11238,10.8.110.3,179.165.175.31,6464,853,HTTPS,TLS1.3,ja3_17,920.75,870,808.42,77.91,4.09,0.885,290274,540821,0.537,1,1,1,11,8.356,14,1,Suspicious
11239,192.168.191.47,144.18.213.187,41170,443,VPN,TLS1.2,ja3_3,341.95,70,519.14,108.62,23.63,0.476,25129,36315,0.692,1,0,0,0,4.439,19,1,Allowed
11240,192.168.132.246,142.29.120.247,16317,9050,HTTPS,TLS1.3,ja3_7,372.82,193,625.12,168.64,34.09,0.18,78180,164747,0.475,0,0,0,0,5.381,14,1,Allowed
11241,192.168.58.185,213.196.78.72,5009,443,Tor,TLS1.2,ja3_4,200.91,138,510.13,113.52,27.13,0.25,54793,92600,0.592,1,0,0,1,3.775,21,1,Allowed
11242,172.30.172.205,218.26.111.186,35575,443,HTTPS,TLS1.2,ja3_5,752.34,339,864.0,144.96,7.73,0.758,167238,388338,0.431,1,1,1,4,6.725,7,0,Restricted
11243,172.18.36.189,179.198.240.130,36020,9050,QUIC,TLS1.2,ja3_16,243.22,128,479.85,86.46,31.23,0.229,27800,72787,0.382,1,0,0,1,4.004,1,1,Allowed
11244,172.29.252.27,207.189.97.244,15121,443,DoH,TLS1.2,ja3_10,556.86,483,1067.0,125.52,13.53,0.671,394406,390933,1.009,1,0,1,3,7.099,13,0,Restricted
11245,172.21.129.230,142.68.226.229,34712,9050,HTTPS,TLS1.3,ja3_10,370.4,53,629.88,61.3,22.68,0.232,13992,38543,0.363,1,0,0,0,4.39,2,0,Allowed
11246,192.168.153.28,137.179.70.114,63096,80,DoH,TLS1.2,ja3_1,444.77,425,763.42,147.89,15.25,0.8,161778,292759,0.553,1,0,1,6,6.614,6,0,Restricted
11247,192.168.83.11,137.161.224.231,56963,443,VPN,TLS1.3,ja3_18,1202.08,501,1121.65,64.97,10.67,0.859,293405,370807,0.791,1,1,1,6,7.652,2,1,Suspicious
11248,10.183.224.56,202.180.184.50,50646,80,Tor,TLS1.2,ja3_1,744.29,309,944.98,86.94,7.03,0.762,145854,318149,0.458,1,1,1,3,7.11,14,1,Restricted
11249,10.95.12.159,178.241.219.195,27363,853,TLS,TLS1.3,ja3_6,439.29,96,521.1,117.84,18.28,0.26,24646,34082,0.723,0,0,0,0,3.509,8,0,Allowed
11250,10.87.186.163,191.135.79.57,42558,853,QUIC,TLS1.3,ja3_6,854.04,1022,1112.88,134.53,7.7,0.803,743142,845906,0.879,1,1,0,8,7.994,18,1,Suspicious
11251,10.134.141.10,148.4.128.157,16774,80,QUIC,TLS1.2,ja3_2,230.02,249,539.09,62.24,25.44,0.217,79976,89188,0.897,1,0,0,2,4.226,5,1,Allowed
11252,10.221.91.144,69.49.204.209,21554,853,Tor,TLS1.3,ja3_1,484.77,230,537.29,154.88,25.19,0.217,62141,82003,0.758,1,0,0,0,3.739,22,1,Allowed
11253,10.23.10.159,107.117.173.106,46326,1194,Tor,TLS1.2,ja3_4,221.5,147,368.12,128.96,33.75,0.343,33032,33550,0.985,1,0,0,2,3.487,3,0,Allowed
11254,172.26.166.148,57.176.194.72,41829,9050,HTTPS,TLS1.3,ja3_16,722.38,374,936.86,98.08,13.94,0.626,223429,300025,0.745,1,0,1,5,7.089,9,0,Restricted
11255,192.168.218.140,201.151.11.220,40859,1194,HTTPS,TLS1.2,ja3_17,644.4,236,767.09,95.94,8.48,0.858,140933,158273,0.89,1,0,1,5,7.224,11,0,Restricted
11256,172.25.189.206,215.101.246.57,52483,853,HTTPS,TLS1.2,ja3_1,347.69,100,514.8,154.9,21.65,0.325,29421,60197,0.489,1,0,0,0,3.714,12,0,Allowed
11257,10.104.127.186,204.213.131.32,2986,1194,DoH,TLS1.2,ja3_16,341.18,40,517.38,84.4,15.45,0.15,11548,13696,0.843,1,0,0,2,4.092,15,0,Allowed
11258,192.168.2.7,24.221.190.127,31380,853,Tor,TLS1.3,ja3_14,268.38,157,546.49,126.3,11.45,0.266,57882,86984,0.665,1,0,0,1,3.57,21,1,Allowed
11259,192.168.24.114,165.236.50.157,32532,1194,VPN,TLS1.2,ja3_11,271.26,43,576.33,183.0,28.03,0.433,11563,27879,0.415,1,0,0,1,4.099,23,0,Allowed
11260,10.174.171.232,215.197.199.26,30512,9050,HTTPS,TLS1.3,ja3_14,750.25,563,1060.57,85.85,12.89,0.795,255105,831047,0.307,1,0,1,4,6.363,12,0,Restricted
11261,10.255.132.217,176.189.80.13,40131,853,DoH,TLS1.3,ja3_6,483.3,59,639.56,138.26,24.18,0.311,24787,34342,0.722,1,0,0,0,3.7,9,1,Allowed
11262,10.182.18.228,84.11.231.106,18352,443,QUIC,TLS1.2,ja3_20,170.08,73,324.57,96.41,34.91,0.294,10547,15034,0.702,1,0,0,1,3.403,12,1,Allowed
11263,10.173.116.121,143.229.115.153,3918,1194,VPN,TLS1.3,ja3_1,1069.92,976,1226.26,179.01,6.77,0.814,761143,1076245,0.707,1,1,1,14,8.014,20,0,Suspicious
11264,192.168.241.88,139.88.35.132,57838,1194,VPN,TLS1.3,ja3_18,694.55,410,925.9,135.17,18.99,0.728,301845,277400,1.088,1,0,1,6,6.547,14,0,Restricted
11265,172.24.0.229,71.87.0.169,21772,9050,TLS,TLS1.2,ja3_8,1006.85,1054,1073.81,164.69,10.8,0.869,609413,681657,0.894,1,1,1,10,7.62,9,0,Suspicious
11266,10.122.78.114,38.135.120.86,58308,9050,QUIC,TLS1.3,ja3_1,649.62,336,1223.53,148.52,7.37,0.608,321731,346011,0.93,1,1,1,3,6.989,20,0,Restricted
11267,192.168.144.14,133.183.162.165,61804,443,VPN,TLS1.2,ja3_17,917.86,964,891.24,169.67,3.0,0.985,585955,1066286,0.55,1,1,0,12,7.215,17,0,Suspicious
11268,10.163.110.1,199.239.63.62,13582,9050,VPN,TLS1.3,ja3_8,395.66,545,1000.16,125.05,13.56,0.659,265004,731759,0.362,1,1,1,7,6.534,23,1,Restricted
11269,10.91.140.241,212.250.137.163,35761,80,Tor,TLS1.2,ja3_4,696.28,499,959.75,172.87,10.79,0.81,216829,642673,0.337,1,1,1,5,7.53,18,1,Restricted
11270,192.168.168.234,201.140.82.242,14352,443,QUIC,TLS1.2,ja3_4,1269.78,614,1288.21,157.13,6.79,0.889,452833,740668,0.611,1,1,0,14,8.154,3,0,Suspicious
11271,172.19.77.79,179.44.243.223,18759,443,QUIC,TLS1.3,ja3_9,702.84,759,1084.81,155.32,10.2,0.906,445411,580146,0.768,1,1,0,12,7.016,20,1,Suspicious
11272,10.113.131.237,200.169.90.155,59098,853,TLS,TLS1.2,ja3_4,302.04,106,419.55,116.53,19.54,0.241,22531,49202,0.458,1,0,0,2,5.018,5,1,Allowed
11273,172.17.55.20,167.112.122.179,61280,9050,VPN,TLS1.3,ja3_14,853.27,590,718.97,179.52,20.0,0.597,257436,533242,0.483,1,1,1,5,7.325,3,0,Restricted
11274,192.168.91.45,220.145.178.199,47864,1194,HTTPS,TLS1.2,ja3_3,205.1,168,385.83,110.58,23.83,0.271,48963,87015,0.563,0,0,0,0,3.732,18,0,Allowed
11275,10.121.216.128,170.110.81.5,15056,80,QUIC,TLS1.3,ja3_12,500.3,360,902.55,121.97,14.47,0.52,240652,212519,1.132,1,0,1,7,7.227,15,1,Restricted
11276,172.17.58.216,210.194.170.54,52241,9050,Tor,TLS1.3,ja3_4,643.63,568,848.65,119.09,16.92,0.533,216006,652599,0.331,1,1,1,3,6.467,5,1,Restricted
11277,10.7.227.62,58.251.105.139,24637,443,QUIC,TLS1.2,ja3_10,849.75,640,1084.97,181.41,12.47,0.822,456411,533386,0.856,1,1,1,5,7.638,23,0,Suspicious
11278,172.28.147.8,218.153.54.104,40609,443,TLS,TLS1.3,ja3_3,306.97,227,695.55,158.27,12.41,0.226,102427,219122,0.467,1,0,0,1,4.465,16,0,Allowed
11279,192.168.206.33,205.139.237.116,28089,9050,HTTPS,TLS1.2,ja3_14,758.61,442,755.87,92.21,1.99,0.623,199518,286234,0.697,1,0,1,3,7.53,12,1,Restricted
11280,172.21.168.140,214.199.46.204,50624,443,TLS,TLS1.2,ja3_15,370.4,245,642.34,162.05,27.36,0.198,82300,163023,0.505,0,0,0,2,3.969,8,1,Allowed
11281,172.24.16.92,37.162.31.41,18314,9050,DoH,TLS1.2,ja3_3,305.23,111,431.77,81.0,27.48,0.356,33273,58485,0.569,0,0,0,0,3.596,1,0,Allowed
11282,192.168.34.55,217.238.240.183,27630,443,TLS,TLS1.2,ja3_1,227.38,180,502.26,145.14,18.73,0.288,72293,119443,0.605,0,0,0,0,4.206,23,1,Allowed
11283,10.71.118.83,204.190.56.215,32649,443,DoH,TLS1.2,ja3_6,529.99,560,989.57,146.12,9.47,0.516,325319,520868,0.625,1,0,1,4,7.198,8,1,Restricted
11284,192.168.248.244,37.215.70.119,38995,1194,TLS,TLS1.2,ja3_5,137.96,153,628.3,144.04,15.85,0.34,54481,118660,0.459,0,0,0,2,3.554,5,0,Allowed
11285,10.152.124.176,52.132.248.112,3826,80,VPN,TLS1.2,ja3_4,267.18,196,485.45,20.21,15.92,0.296,39394,89718,0.439,1,0,0,2,4.245,15,0,Allowed
11286,172.28.59.222,3.80.86.108,28384,80,Tor,TLS1.3,ja3_20,666.54,910,1379.0,191.92,9.24,0.855,807978,1715219,0.471,1,1,1,13,7.448,23,0,Suspicious
11287,192.168.218.213,84.85.228.165,53928,80,VPN,TLS1.3,ja3_16,510.49,221,619.81,87.16,18.41,0.131,83939,98901,0.849,1,0,0,0,4.739,3,1,Allowed
11288,172.22.174.167,18.49.157.248,5823,853,TLS,TLS1.2,ja3_9,760.95,218,663.02,157.34,7.61,0.771,63472,96304,0.659,1,1,1,4,6.786,22,1,Restricted
11289,172.29.226.225,199.130.70.162,21722,80,HTTPS,TLS1.3,ja3_8,735.79,309,879.13,131.57,14.74,0.664,202444,173694,1.166,1,0,1,4,7.603,12,1,Restricted
11290,172.19.75.39,126.229.137.191,48277,80,DoH,TLS1.3,ja3_9,389.04,155,532.32,148.66,15.0,0.36,45558,95549,0.477,1,0,0,1,3.669,8,0,Allowed
11291,172.18.98.203,101.156.83.180,34612,80,TLS,TLS1.2,ja3_15,265.48,131,516.1,88.09,20.07,0.294,32986,79213,0.416,1,0,0,1,3.903,23,1,Allowed
11292,10.248.137.190,211.38.246.248,8103,80,QUIC,TLS1.2,ja3_6,489.1,169,533.0,140.08,30.38,0.293,60142,86415,0.696,1,0,0,1,5.103,0,1,Allowed
11293,10.9.241.221,134.131.20.196,34316,853,QUIC,TLS1.3,ja3_15,400.32,114,532.9,97.49,37.12,0.334,42099,45862,0.918,1,0,0,0,4.573,13,0,Allowed
11294,172.29.5.7,186.25.169.185,21082,443,HTTPS,TLS1.2,ja3_3,1169.85,583,667.77,144.58,11.89,0.872,278573,458751,0.607,1,1,1,10,6.956,9,1,Suspicious
11295,172.20.42.44,198.165.62.180,32183,80,TLS,TLS1.3,ja3_7,291.46,86,580.02,41.55,27.93,0.306,32838,32651,1.006,1,0,0,1,4.847,19,0,Allowed
11296,192.168.14.209,100.222.152.110,55376,9050,Tor,TLS1.3,ja3_15,794.29,212,848.56,145.72,9.0,0.745,127972,108452,1.18,1,1,1,7,6.883,13,1,Restricted
11297,172.29.251.47,174.111.1.171,33786,9050,DoH,TLS1.3,ja3_9,241.22,224,523.31,79.17,27.17,0.123,75834,118152,0.642,1,0,0,0,4.194,20,1,Allowed
11298,192.168.201.18,106.39.79.28,60901,80,DoH,TLS1.3,ja3_17,365.48,99,590.6,112.81,16.44,0.341,35898,77965,0.46,0,0,0,1,4.294,4,0,Allowed
11299,10.179.111.32,197.100.119.7,50101,80,QUIC,TLS1.2,ja3_7,239.6,65,570.17,81.06,25.89,0.273,15076,30970,0.487,1,0,0,2,3.997,15,1,Allowed
11300,10.44.202.150,200.172.205.239,32144,443,DoH,TLS1.3,ja3_16,413.82,157,571.28,97.3,22.57,0.39,56563,94775,0.597,0,0,0,2,3.586,20,0,Allowed
11301,172.31.56.195,161.102.204.157,29411,443,HTTPS,TLS1.2,ja3_10,378.4,212,440.8,142.55,27.78,0.215,64686,96055,0.673,0,0,0,2,3.877,5,0,Allowed
11302,10.185.152.177,138.28.132.249,9609,80,DoH,TLS1.2,ja3_10,537.45,377,970.15,144.88,5.79,0.73,160487,348235,0.461,1,0,1,4,7.058,23,0,Restricted
11303,10.158.64.103,131.183.51.155,12806,9050,Tor,TLS1.3,ja3_13,869.15,757,916.01,77.78,9.57,0.892,396805,507861,0.781,1,1,1,6,7.096,4,1,Suspicious
11304,10.76.248.70,187.55.37.136,9314,80,HTTPS,TLS1.2,ja3_14,226.23,97,565.55,131.58,23.33,0.24,42658,62431,0.683,1,0,0,0,3.996,14,1,Allowed
11305,192.168.241.191,203.153.80.117,56685,443,VPN,TLS1.2,ja3_14,890.17,317,917.97,106.46,11.99,0.789,210508,339170,0.621,1,0,1,6,6.88,21,0,Restricted
11306,192.168.167.95,222.51.132.39,30248,853,TLS,TLS1.2,ja3_14,438.23,71,559.16,123.5,16.67,0.32,19386,53114,0.365,0,0,0,2,4.108,0,0,Allowed
11307,172.18.132.246,70.5.99.196,19895,443,HTTPS,TLS1.3,ja3_2,754.99,447,981.34,114.45,12.74,0.837,302089,474481,0.637,1,0,1,5,6.94,6,1,Restricted
11308,192.168.112.131,130.162.121.243,31846,80,TLS,TLS1.3,ja3_15,310.86,69,605.9,103.83,31.86,0.444,19400,32344,0.6,0,0,0,0,4.994,22,1,Allowed
11309,192.168.149.249,201.192.61.231,39285,80,DoH,TLS1.3,ja3_12,767.38,572,855.08,133.82,9.61,0.704,351370,304922,1.152,1,1,1,6,7.055,20,0,Restricted
11310,172.17.249.48,182.133.140.83,53479,443,Tor,TLS1.2,ja3_4,703.27,259,857.03,177.01,10.39,0.558,152265,211254,0.721,1,0,1,5,6.707,19,0,Restricted
11311,10.180.118.74,131.219.126.253,15862,1194,QUIC,TLS1.2,ja3_8,649.0,400,997.94,152.49,14.8,0.606,218799,535721,0.408,1,1,1,6,6.922,2,0,Restricted
11312,10.73.207.44,197.136.14.253,34902,9050,HTTPS,TLS1.3,ja3_17,271.69,57,576.1,94.4,19.31,0.338,25501,25225,1.011,1,0,0,0,4.556,11,0,Allowed
11313,172.24.140.82,65.127.5.134,42396,443,QUIC,TLS1.3,ja3_18,500.71,99,719.74,145.18,29.14,0.373,33184,44364,0.748,1,0,0,2,4.848,12,0,Allowed
11314,10.185.68.11,33.40.183.55,27618,853,HTTPS,TLS1.2,ja3_1,273.93,53,591.72,115.3,20.02,0.376,23729,30561,0.776,0,0,0,1,3.779,1,1,Allowed
11315,10.187.219.198,43.39.67.61,7855,80,VPN,TLS1.2,ja3_20,751.22,312,777.65,136.7,17.99,0.599,100821,189247,0.533,1,0,1,6,6.859,12,0,Restricted
11316,10.91.157.133,15.215.124.231,8423,853,QUIC,TLS1.3,ja3_13,266.31,122,563.1,77.45,16.78,0.281,31717,83714,0.379,0,0,0,2,3.611,2,1,Allowed
11317,172.18.228.45,210.143.36.103,26206,853,TLS,TLS1.3,ja3_2,944.46,870,1296.96,79.55,5.95,0.836,897204,928977,0.966,1,1,0,12,7.53,4,1,Suspicious
11318,172.24.37.139,174.218.142.28,56641,1194,Tor,TLS1.2,ja3_4,565.05,511,905.8,83.22,12.98,0.819,262637,502918,0.522,1,0,1,3,6.88,15,0,Restricted
11319,10.44.149.243,201.68.81.198,9309,853,HTTPS,TLS1.2,ja3_6,1005.12,328,783.15,81.76,10.63,0.703,200137,345833,0.579,1,1,1,5,7.356,17,1,Restricted
11320,192.168.108.219,171.240.244.34,42564,853,DoH,TLS1.3,ja3_13,207.1,235,432.85,132.47,23.19,0.276,77786,127193,0.612,1,0,0,2,4.446,11,1,Allowed
11321,172.24.88.204,125.110.30.44,63179,1194,HTTPS,TLS1.2,ja3_9,828.95,458,1242.33,129.14,6.19,0.873,366572,546287,0.671,1,1,0,11,7.605,5,1,Suspicious
11322,192.168.25.176,151.31.95.84,46562,9050,QUIC,TLS1.3,ja3_16,905.0,527,1044.29,93.71,2.87,0.75,291780,639598,0.456,1,1,1,6,8.696,12,0,Suspicious
11323,192.168.152.253,163.196.29.75,39975,80,VPN,TLS1.3,ja3_4,336.1,105,525.54,88.9,26.44,0.132,24448,68256,0.358,0,0,0,0,4.323,16,1,Allowed
11324,192.168.43.234,151.32.204.213,34898,443,DoH,TLS1.2,ja3_6,241.71,47,473.58,135.24,26.63,0.135,13919,22940,0.607,0,0,0,2,4.13,13,0,Allowed
11325,192.168.174.233,42.126.96.185,9432,853,QUIC,TLS1.2,ja3_3,217.21,167,564.75,67.75,17.28,0.232,40892,88499,0.462,1,0,0,1,4.962,13,1,Allowed
11326,192.168.110.147,98.117.187.33,48389,80,VPN,TLS1.3,ja3_14,346.16,168,609.33,162.16,22.98,0.478,64131,133887,0.479,0,0,0,0,3.178,2,0,Allowed
11327,10.2.71.161,168.112.115.148,58834,853,DoH,TLS1.3,ja3_20,697.46,538,1014.76,129.1,17.2,0.663,363168,472842,0.768,1,0,1,5,7.338,2,1,Restricted
11328,192.168.122.6,206.167.75.46,59565,9050,VPN,TLS1.3,ja3_5,295.5,166,586.85,91.94,27.77,0.312,51829,68891,0.752,1,0,0,0,3.586,10,0,Allowed
11329,10.99.77.143,209.34.30.124,25928,853,VPN,TLS1.3,ja3_11,820.79,889,1176.17,129.7,8.26,0.912,787540,1191827,0.661,1,1,1,10,7.719,11,0,Suspicious
11330,10.178.134.226,159.19.90.3,8599,80,Tor,TLS1.3,ja3_6,1127.18,924,1159.44,129.09,6.53,0.882,632732,824724,0.767,1,1,1,14,7.571,3,1,Suspicious
11331,10.252.97.44,69.35.117.178,23288,1194,Tor,TLS1.2,ja3_18,426.72,217,933.38,160.11,2.96,0.734,81685,195443,0.418,1,0,1,5,6.75,16,1,Restricted
11332,192.168.166.223,223.84.51.219,23898,853,VPN,TLS1.3,ja3_15,655.37,532,936.09,132.64,9.76,0.538,339746,332174,1.023,1,1,1,7,7.033,6,1,Restricted
11333,192.168.81.45,218.101.35.78,33390,9050,DoH,TLS1.2,ja3_4,1125.14,773,1239.16,154.08,9.21,0.808,419323,845562,0.496,1,1,0,11,8.23,22,0,Suspicious
11334,10.224.15.23,178.102.29.48,26330,443,QUIC,TLS1.3,ja3_12,220.66,208,443.86,99.51,25.44,0.215,70703,100777,0.702,1,0,0,0,4.19,23,0,Allowed
11335,192.168.209.156,189.97.94.143,4774,80,DoH,TLS1.2,ja3_17,865.52,820,1184.1,138.78,13.57,0.812,456370,674033,0.677,1,1,1,14,8.499,20,1,Suspicious
11336,10.14.133.5,196.75.24.95,1795,9050,DoH,TLS1.3,ja3_9,378.23,175,592.45,66.87,34.02,0.235,62812,144905,0.433,0,0,0,2,4.463,20,1,Allowed
11337,172.25.164.32,188.109.93.123,24488,9050,TLS,TLS1.2,ja3_2,654.34,528,1003.02,125.08,17.23,0.569,281127,487613,0.577,1,0,1,5,7.092,22,0,Restricted
11338,192.168.40.224,189.17.224.205,11047,80,QUIC,TLS1.3,ja3_11,570.67,595,708.98,155.25,14.13,0.822,299225,305389,0.98,1,0,1,7,7.263,17,0,Restricted
11339,10.126.24.105,106.204.221.254,23972,853,VPN,TLS1.2,ja3_12,654.74,571,1003.73,58.54,11.37,0.795,394743,670759,0.589,1,0,1,6,7.001,21,0,Restricted
11340,172.31.92.246,216.145.5.212,2886,853,HTTPS,TLS1.3,ja3_1,364.77,248,467.58,81.74,26.99,0.242,57643,160920,0.358,1,0,0,1,4.063,6,0,Allowed
11341,192.168.42.148,165.44.79.67,47051,853,TLS,TLS1.3,ja3_9,356.94,76,444.9,113.31,28.91,0.128,16427,47178,0.348,0,0,0,1,3.61,23,0,Allowed
11342,172.21.237.61,196.119.234.144,50900,80,VPN,TLS1.2,ja3_16,373.98,112,551.24,137.78,21.91,0.303,42094,84928,0.496,1,0,0,2,3.93,20,1,Allowed
11343,10.199.26.169,165.198.205.209,33891,80,QUIC,TLS1.3,ja3_2,723.9,527,958.52,115.42,11.7,0.576,291290,515094,0.566,1,0,1,5,7.618,16,1,Restricted
11344,10.106.244.230,85.158.116.180,47866,9050,QUIC,TLS1.3,ja3_16,669.3,293,893.1,164.6,11.32,0.657,122468,271166,0.452,1,0,1,6,6.438,14,1,Restricted
11345,192.168.161.179,179.153.4.253,6387,443,Tor,TLS1.2,ja3_18,338.76,63,543.47,123.14,18.27,0.141,19466,24044,0.81,0,0,0,1,3.269,8,0,Allowed
11346,172.22.69.67,203.118.250.92,56423,443,DoH,TLS1.2,ja3_12,628.59,327,1197.59,116.09,11.41,0.662,266937,421935,0.633,1,0,1,5,6.442,16,1,Restricted
11347,10.237.155.86,28.159.103.12,26889,443,TLS,TLS1.2,ja3_11,328.12,182,638.47,140.72,25.11,0.304,69654,101413,0.687,1,0,0,2,3.814,6,0,Allowed
11348,192.168.83.29,155.24.69.104,56183,80,Tor,TLS1.3,ja3_2,220.39,73,690.1,135.54,20.81,0.277,25901,31188,0.83,1,0,0,0,4.162,7,1,Allowed
11349,172.20.232.132,198.145.189.137,48596,80,QUIC,TLS1.3,ja3_1,325.02,52,595.14,156.52,28.91,0.292,24319,40975,0.594,0,0,0,2,4.74,3,1,Allowed
11350,172.25.205.73,119.241.235.33,2331,853,QUIC,TLS1.3,ja3_9,238.03,129,598.21,150.3,23.36,0.414,35287,102811,0.343,1,0,0,2,4.047,19,0,Allowed
11351,172.21.255.90,151.244.2.132,48311,443,QUIC,TLS1.2,ja3_7,346.93,42,556.83,111.83,29.3,0.345,12031,32676,0.368,0,0,0,1,4.973,10,1,Allowed
11352,172.18.158.5,215.58.200.164,58087,9050,Tor,TLS1.3,ja3_1,517.24,237,592.02,64.95,23.06,0.115,75895,94612,0.802,0,0,0,2,3.928,0,0,Allowed
11353,172.28.159.22,183.160.181.226,24030,1194,VPN,TLS1.3,ja3_18,565.88,279,1062.31,58.52,11.95,0.715,223816,239839,0.933,1,1,1,7,7.507,1,1,Restricted
11354,192.168.132.23,126.218.74.227,51492,1194,HTTPS,TLS1.2,ja3_14,413.57,217,911.73,43.4,4.79,0.633,101645,275215,0.369,1,1,1,3,5.891,14,0,Restricted
11355,172.26.143.133,94.158.120.188,3663,853,DoH,TLS1.3,ja3_7,859.38,366,863.88,132.58,15.79,0.584,163992,361577,0.454,1,1,1,4,6.933,12,0,Restricted
11356,192.168.42.150,75.172.44.1,37054,1194,VPN,TLS1.2,ja3_15,614.14,357,841.49,111.77,7.25,0.726,126403,225129,0.561,1,0,1,4,6.986,14,1,Restricted
