,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,behavior,behavior_type
29396,bb7e0f95-5f16-3083-bf34-5d4d1a6d55ef,0.280182353,0.141176471,170,2858,default,3,1,24,outlier,outlier
29397,bb827bb0-ac6a-3c7b-8cc5-cca452e165e6,31.78933333,0.142857143,21,40055,default,1,1,3,outlier,outlier
29398,bbfe0281-5dec-322b-9343-599612bb4655,4.519090909,0.204545455,88,23861,default,1,1,18,outlier,outlier
29399,c10b222f-aa45-377e-bf92-e789e632a265,0.909166667,0.333333333,10,1637,default,6,3,10,Normal,normal
29400,c2924880-9b9f-3829-8f27-e0eae4905594,0.794625,1,4,191,default,2,1,4,outlier,outlier
29401,c4ff6377-3e1e-3180-b151-ddd49907c377,3.028645161,0.096774194,6.2,5634,default,5,5,3,Normal,normal
29402,cbef2888-2f63-3fbe-8c67-f7d3312cce83,0.085458333,0.166666667,12,62,default,6,1,2,Python-requests,bot
29403,cbf2c92e-7707-35ad-bfc7-fa0050ac9633,0.005234321,0.006938884,46.8375,1177,default,78,80,26,Normal,normal
29404,cd5e89ab-a7d9-3197-ac50-517dabc6a752,1.024910448,0.253731343,33.5,4121,default,3,2,17,Normal,normal
29405,cf1b17d2-d0e3-32df-8690-c4781b91537a,0.1855,0.5,12,134,default,2,1,6,outlier,outlier
29406,d025fd02-c7be-353e-8511-e3ed6be3e355,2.357075188,0.022556391,88.66666667,37619,default,3,3,6,Normal,normal
29407,d099ca44-4e6c-37dc-99e6-deee996aa58a,11.92231579,0.289473684,38,27183,default,1,1,11,outlier,outlier
29408,d3af9157-4e37-32a6-81f6-873b36a92341,1.108222222,0.888888889,9,599,default,1,1,8,outlier,outlier
29409,d6cba670-0eb7-3f49-9e8b-749831244852,0.526747695,0.007823414,894.75,113114,default,25,4,28,Normal,normal
29410,d7279282-4dc4-3462-8825-6ff69e101d7d,0.91725,1,4,221,default,1,1,4,outlier,outlier
29411,d9761287-2a64-3afe-9e9c-decf3bd759e6,8.90925,0.3125,5.333333333,8553,default,3,3,5,Normal,normal
29412,df8cf24b-ae06-3459-b000-d1ef8a96830d,0.108135491,0.018492176,281.2,9123,default,58,5,26,Normal,normal
29413,df9a2443-4d89-33d8-b3d4-d05a785a645e,1.869333333,0.366666667,10,3365,default,5,3,11,Normal,normal
29414,e531811b-2481-336d-bb22-33b3de0009d6,0.304352584,0.060790274,109.6666667,6008,default,17,3,20,Normal,normal
29415,e6466584-b8c0-3969-87dc-ef3bed7961dc,10.08123649,0.216216216,49.33333333,89522,default,4,3,32,Normal,normal
29416,f11ff250-75b8-3295-9e65-49cac5236f66,0.002,1,3,1,default,1,1,3,outlier,outlier
29417,f23bbbac-aab9-3b21-bc07-068442031715,1.945944444,0.611111111,18,2102,default,2,1,11,outlier,outlier
29418,f705aa66-a1c6-36cb-abad-5ea139327740,3.615589552,0.069651741,14.35714286,43605,default,16,14,14,Normal,normal
29419,f70fad47-9ed4-3ae5-9388-343a4c38e742,1.184226415,0.301886792,13.25,3766,default,5,4,16,Normal,normal
29420,f7e0d978-61c8-3391-b07f-abd01f134d47,25.1216,1,5,7537,default,1,1,5,outlier,outlier
29421,f8afce70-9281-3c4d-96a0-73b0502cdc4b,0.002220588,0.058823529,2.833333333,10,default,25,24,4,Normal,normal
29422,fa43667c-65d4-3e66-b90c-9c95236c7038,0.052625,0.625,4,26,default,2,2,5,Normal,normal
29423,ffe9ff89-7538-3ed5-a508-d7f8bcc76149,2.520333333,1,3,454,datacenter,1,1,3,outlier,outlier
29424,0209747b-490d-3dd7-82d6-bc96c7eee1c6,515.0005385,0.038461538,26,803401,datacenter,1,1,1,outlier,outlier
29425,0b8bd299-9ed1-30d3-bd39-3614447ef782,0.024333333,1,3,5,default,1,1,3,outlier,outlier
29426,0e9fcffe-566d-3988-90db-303e89a4acb0,17.215,0.8,5,5165,default,2,1,4,outlier,outlier
29427,1007cd41-78b6-3598-9b4f-901543cf9c28,23.24760284,0.042553191,141,196675,default,1,1,6,outlier,outlier
29428,1030dc88-f0a0-34dd-92e9-925c0a72c4a2,0.331889632,0.070234114,14.23809524,5955,default,25,21,21,Normal,normal
29429,11391556-af9a-32f0-9b96-48a17c834ce2,7.425651316,0.105263158,19,67722,default,9,8,16,Normal,normal
29430,13a70838-b972-31b8-a2db-01590b2553f9,111.7823571,0.714285714,3.5,46949,default,2,2,5,Normal,normal
29431,163d5231-058b-3e06-8da4-dda0a9a30349,0.088640884,0.171270718,12.92857143,963,default,22,14,31,Normal,normal
29432,1a061d82-cd5e-3c0c-82f9-4aea53134b03,0.076375,0.3,10,92,default,2,2,6,Normal,normal
29433,1c940902-eb9e-3314-b4eb-865e8feae605,0.036357143,0.080200501,9.5,871,default,50,42,32,Normal,normal
29434,1d6bf104-ed7f-3cf3-b3ec-c4e294741d31,11.3114,0.666666667,15,10181,default,1,1,10,outlier,outlier
29435,223580ef-4ddd-39b1-b39f-69a4b08cea6f,19.79311111,0.777777778,9,10689,default,1,1,7,outlier,outlier
29436,23181a05-13f7-38ee-b953-1cda25b2d706,3.160023438,0.0390625,128,24269,default,1,1,5,AdsBot-Google;Chrome;Chrome Mobile;Firefox;Mobile Safari,bot
29437,23f7193b-5f3c-36b9-911a-59a9fe6e57e4,35.281,1,4,8468,default,1,1,4,outlier,outlier
29438,2495aa5b-d976-3a54-8b58-30bdd01529c7,4.597029412,0.529411765,17,4689,default,2,1,9,outlier,outlier
29439,28900868-164a-3c96-ae71-b347516b64d0,0.071857143,0.12244898,32.66666667,423,default,8,3,12,Normal,normal
29440,34cfd86d-54b5-3629-b340-763e6011a8b7,0.3866,0.5,3.333333333,232,default,5,3,5,Normal,normal
29441,37421a61-362b-3697-9314-c083ac7dbc9f,5.102933333,0.2,45,13778,default,1,1,9,outlier,outlier
29442,375d4cc6-2a62-3a20-9886-be097ecb1621,7.2877,0.01,200,174905,default,2,2,4,Normal,normal
29443,384287c3-4c8e-3158-8ffe-5720445f10d5,0.207535714,0.285714286,9.333333333,349,default,5,3,8,Normal,normal
29444,414a7207-4e1f-3bdb-ae91-33dc478fca18,9.726409091,0.454545455,5.5,6420,default,2,2,5,Normal,normal
29445,4481f3c4-bdb8-34fe-9421-97426d7b3c2f,5.133903846,0.192307692,6.5,8009,default,4,4,5,Normal,normal
29446,4b0aa6b7-581e-3756-af8c-d994b6280ba3,0.575857143,0.857142857,7,242,default,1,1,6,outlier,outlier
29447,4b35f52e-a433-3096-8aa4-6cc2d3a277ad,0.097627329,0.043478261,64.4,1887,default,37,5,14,Normal,normal
29448,4e704169-4289-3e26-88ac-c097293393a8,77.30983333,0.833333333,6,27832,default,1,1,5,outlier,outlier
29449,4f33f3e0-8cc9-3cf9-9ade-e8794db144c4,5.833428571,0.476190476,10.5,7351,default,3,2,10,Normal,normal
29450,5255dbdb-c26d-3e73-9f28-4b60247c1480,38.51875,0.625,8,18489,default,1,1,5,outlier,outlier
29451,5389bff9-c84e-3993-b048-404dc301edd6,33.08766,0.32,12.5,49632,default,2,2,8,Normal,normal
29452,5401a2d9-bbc5-31a6-aa07-fb3f4789d367,12.0195,1,5,3606,default,2,1,5,outlier,outlier
29453,5734d016-21ab-37d0-b5a8-749e3fee8b4c,0.350571429,0.714285714,3.5,148,default,3,2,5,Normal,normal
29454,61c97405-838f-38b0-82c5-6be3f10131b3,0.132746951,0.201219512,27.33333333,1307,default,10,6,33,Normal,normal
29455,61ec4dd3-bfe4-31c4-9215-bf873c9f299c,43.46431818,0.272727273,22,57373,default,2,1,6,outlier,outlier
29456,6844f1b0-28ac-3348-bb0b-29e038d3bab3,36.00279412,0.529411765,8.5,36723,default,2,2,9,Normal,normal
29457,690d9b37-4837-3f4f-80ad-c7fe85f1958d,0.526375,0.5,2,127,default,2,2,2,Normal,normal
29458,6ce3aabc-d53e-3918-be5f-3f134b223f42,0.036972222,0.148148148,4.909090909,120,default,12,11,8,Normal,normal
29459,6e352bba-09a8-39da-812b-25eb38ad6d33,0.036,0.1,3.333333333,22,default,4,3,1,Normal,normal
29460,70d0cf0b-0be2-3d6e-9fe2-434ae4d2af42,0.938113208,0.080188679,53,11933,default,6,4,17,Normal,normal
29461,756c86df-c8d1-349c-8d79-720d3c72549f,15.34955556,0.311111111,45,41444,default,1,1,14,outlier,outlier
29462,77372bb3-8fe8-3870-bcd0-3c5d426606ee,9.204666667,1,3,1657,default,1,1,3,outlier,outlier
29463,78788968-7abc-329e-b5e5-ec054a44099d,19.674,1,3,3542,default,1,1,3,outlier,outlier
29464,8042e02e-2f65-3f05-aa03-fcf4f971baa9,268.4157143,0.392857143,28,450939,default,1,1,11,outlier,outlier
29465,835f1f90-f8f6-3df3-a354-56bd4347657f,63.11563636,0.636363636,11,41657,default,1,1,7,outlier,outlier
29466,8a4d3bd3-0586-3451-9dbd-412b596af81d,22.57320833,0.083333333,6,16253,default,2,2,1,Normal,normal
29467,8f20f39b-1503-3183-a78e-e72ee4d4ed06,8.018727273,0.727272727,11,5293,default,1,1,8,outlier,outlier
29468,934292b0-36ac-3b1a-99e6-091c09d36730,0.016103908,0.071496663,12.48809524,1014,default,119,84,75,Normal,normal
29469,957fceef-a857-34a9-b63a-31f18cf0714a,58.91873333,0.8,15,53027,default,1,1,12,outlier,outlier
29470,9a1d0dca-6960-37f0-8f13-0846ea2b0a9c,2.689450704,0.267605634,23.66666667,11458,default,5,3,19,Normal,normal
29471,a0a7cd02-b8f4-3293-8719-a28a6525ddb6,1.5351875,0.25,3.2,1474,default,5,5,4,Normal,normal
29472,a562dde2-afc6-3fec-8143-bd154a4719fe,1.287763158,0.184210526,6.333333333,2937,default,8,6,7,Normal,normal
29473,a8f97889-5362-3807-80c0-5e99cf80d04b,172.60775,0.75,2,41426,default,2,2,3,Normal,normal
29474,a91d0045-cde2-3b9f-9305-619ef5f0d1d0,24.63942857,0.357142857,14,20698,default,1,1,5,outlier,outlier
29475,abfbf8e8-6a96-3531-9ec7-10f4e7b6341c,4.720857143,1,7,1983,default,1,1,7,outlier,outlier
29476,b07ca9b2-ee94-3c7f-b832-dac67ad1860c,8.737857143,0.485714286,11.66666667,18350,default,4,3,17,Normal,normal
29477,b1c4da2a-1eb9-3292-8def-5475495d372d,1.532756646,0.053169734,40.75,44972,default,27,12,26,Normal,normal
29478,b7dfb995-528e-3b67-a1da-dd7072d22a38,0.566111111,0.222222222,9,612,default,2,2,4,Normal,normal
29479,b90c0d72-d2e8-3fad-8a7f-f3afeb98046d,0.015494253,0.172413793,6.214285714,81,default,18,14,15,Normal,normal
29480,bbeb4dac-d69d-30d7-a6f6-5b2591574ac4,2.94E-05,0.323529412,34,1,default,3,1,11,outlier,outlier
29481,bbf1241d-2a1a-371e-8ce2-1d3f40936b6c,1.027,0.833333333,6,370,default,1,1,5,outlier,outlier
29482,bd24680b-8819-3d20-bdb8-c42bfc1dd889,12.17558824,0.5,34,24839,default,1,1,17,outlier,outlier
29483,bda294b6-fb6b-363d-879c-dcae4dc4420a,0.01469335,0.044334975,20.3,358,default,28,20,18,Normal,normal
29484,bfbee863-b43b-36d1-a5b6-bb8e61831f45,2.533066038,0.471698113,17.66666667,8056,default,4,3,25,Normal,normal
29485,c2f56e50-053c-3fa4-abb9-90fed5236d19,0.006542857,0.128571429,8.75,28,default,9,8,9,Normal,normal
29486,c6fbbedd-81ad-381d-948d-5fdc6c75b66b,3.496818182,0.272727273,11,2308,default,2,1,3,outlier,outlier
29487,cdb09f16-55a0-3560-8505-090e01890f53,160.8436667,0.5,3,57904,default,2,2,3,Normal,normal
29488,d095141f-ffe7-32ac-8d27-6bc992f47997,0.005352564,0.064102564,6,26,default,14,13,5,Normal,normal
29489,d0edf474-d829-331f-ae77-52d41dd8db17,30.7551,0.4,2.5,9227,default,2,2,2,Normal,normal
29490,d37fc90b-099c-3f53-b455-ba9890188b47,0.30025,0.75,4,73,default,1,1,3,outlier,outlier
29491,d487aec9-d815-345a-8808-0118e129a5a1,2.020666667,1,3,364,default,1,1,3,outlier,outlier
29492,dfa27db7-c613-3929-bb22-77ead540df8c,0.504023707,0.094827586,12.21052632,7017,default,22,19,22,Normal,normal
29493,e4763a15-973e-38c7-8be4-9c64bdd31b8d,0.002520857,0.014656144,9.537634409,135,default,94,93,13,Normal,normal
29494,e4e38c3d-fb67-3943-b8d2-3ab73f5b402c,37.90433333,0.333333333,2,13646,default,3,3,2,Normal,normal
29495,e5e38ff9-d62d-3652-8edd-c81ef9998713,233.48248,0.48,25,350224,default,1,1,12,outlier,outlier
29496,e7a3ffe3-a9e5-39d4-bf6b-70991cdc1a73,0.058333333,0.5,6,21,default,3,1,3,outlier,outlier
29497,f37b8e11-c540-316d-87cb-98be3f29ae6d,42.54259,0.005,200,510512,default,1,1,1,outlier,outlier
29498,fb9aca29-334e-32cd-ad6e-d9008d628c02,0.239716418,0.080597015,15.22727273,4819,default,27,22,27,Normal,normal
29499,0219b7b1-fe8f-361b-9179-c9e59f41e18b,0.1728,0.533333333,5,156,default,4,3,8,Normal,normal
29500,029d61f1-b881-313a-9b61-a4b87bb953ac,0.404416667,0.25,3.428571429,583,default,7,7,6,Normal,normal
29501,038c70bd-c24f-312c-8b17-413e161596a2,7.667702381,0.380952381,14,19323,default,4,3,16,Normal,normal
29502,07993d01-7bc6-384b-9a20-6cef4ffc1658,74.809,0.636363636,11,49374,default,1,1,7,outlier,outlier
29503,07f24c3a-4d57-3d36-8ddf-8ab1197ee9e4,1.783046512,0.325581395,14.33333333,4601,default,3,3,14,Normal,normal
29504,08f56347-1ea1-39f0-b7c0-9f0a500cbd1b,0.620941399,0.075614367,52.9,19709,default,13,10,40,Normal,normal
29505,127beb33-e7c0-3c72-bbd6-0e652b750a17,90.2559,0.65,20,108308,default,1,1,13,outlier,outlier
29506,12e3cf61-6ce7-38be-96b4-885f985e8c62,0.017827586,0.189655172,4.142857143,63,default,14,14,11,Normal,normal
29507,158b6567-83e8-37a3-b307-53b5622e12f9,2.041650794,0.253968254,15.75,7718,default,6,4,16,Normal,normal
29508,19b6e22a-4f3c-3ee9-9d34-446b12bea5f9,72.64421429,0.785714286,14,61022,default,1,1,11,outlier,outlier
29509,21235d59-7703-364b-866c-6d105984384e,63.4622,0.8,10,38078,default,1,1,8,outlier,outlier
29510,21aed6df-6d15-3698-b600-3e5006417a0e,0.11408,0.01,200,1369,datacenter,1,1,2,outlier,outlier
29511,21eebd7e-9a11-3d7b-a8a2-4548fbd44026,3.627228571,0.314285714,8.75,7618,default,5,4,11,Normal,normal
29512,248f6bba-5de8-3ec8-97b4-b656feef4a78,0.050862426,0.079881657,16.9,1032,default,24,20,27,Normal,normal
29513,260aa8d7-5d85-3c03-8cf9-fa06de7f57f1,4.28047619,0.219047619,105,26967,default,2,1,23,outlier,outlier
29514,27216406-3285-38d8-904b-a35aea055579,4.06422314,0.173553719,60.5,29507,default,6,2,21,Normal,normal
29515,295e51cc-e64a-3c2f-aca8-74cca780da37,1.629,0.3,3.333333333,978,default,3,3,3,Normal,normal
29516,2d177440-cb8f-3e3e-89ab-8cf960719374,2.346,1,4,564,default,1,1,4,outlier,outlier
29517,2f4124e2-58af-3c2b-9e4c-a0aa8c4e9075,0.212710526,0.210526316,9.5,243,default,2,2,4,Normal,normal
29518,32e0ef5b-9563-35ff-8b1e-a9647acc64b7,0.055431034,0.034482759,58,193,default,1,1,2,outlier,outlier
29519,36c5751b-cd74-3285-8c29-331237cd8f9f,31.14788235,0.176470588,8.5,31771,default,2,2,3,Normal,normal
29520,387e99d3-ad95-384b-ad1b-79360cf5c2b8,0.555954545,0.272727273,2.75,367,default,4,4,3,Normal,normal
29521,3f449574-02c6-3951-964f-3d6f9e0fa980,35.90914286,0.357142857,4.666666667,30164,default,3,3,5,Normal,normal
29522,3faf9dc7-502d-3e87-93bf-ccffeec1242b,11.0997913,0.139130435,115,76589,default,1,1,16,outlier,outlier
29523,42b38c12-3c69-3847-adfb-b7cfc09b0fe6,4.908043956,0.252747253,91,26798,private_ip,4,1,23,outlier,outlier
29524,47be234d-fadb-328b-9877-02a0ca653ab9,0.233337535,0.086834734,119,4999,default,16,3,31,Normal,normal
29525,4a499ee1-1d8f-30f7-a3da-c27c7cd4d393,31.87655,0.45,20,38252,default,1,1,9,outlier,outlier
29526,4b8c52b3-6bdb-370e-a10a-5b5cdde87d6a,0.394125,0.5,8,190,default,1,1,4,outlier,outlier
29527,4bfd0c14-4d59-3968-8845-01bdcf58a715,1.799166667,0.333333333,6,648,private_ip,3,1,2,outlier,outlier
29528,54eb0cfc-1308-31d0-ac0f-47ec28f114b4,12.63315873,0.134920635,126,95507,default,1,1,17,outlier,outlier
29529,575e65c7-efda-3afa-a902-51216827d539,0.039174242,0.181818182,8.25,156,default,12,8,12,Normal,normal
29530,59210981-524f-392c-89cd-3ced5797ac8f,5.382111111,0.777777778,9,2907,default,1,1,7,outlier,outlier
29531,59e3817e-7f1d-35a2-a239-859ac9ab959f,11.34040299,0.358208955,67,45589,default,2,1,24,outlier,outlier
29532,5a4936dc-476e-33a0-82e9-897830ac79ac,0.223041667,0.416666667,6,161,default,2,2,5,Normal,normal
29533,5c9c4d9a-dc08-35ab-bcf4-698a0ee88686,97.17056,0.36,25,145756,default,1,1,9,outlier,outlier
29534,6015171a-3144-3812-bdf6-98b4a2e50bfd,0.349384615,0.461538462,13,273,default,2,1,6,outlier,outlier
29535,61edefb9-5d06-3b8d-b56d-59d22422eeb7,144.3557895,0.684210526,19,164566,default,1,1,13,outlier,outlier
29536,62d42c18-08bb-3264-a834-b0275bb440dd,0.0875625,0.875,8,43,default,2,1,7,outlier,outlier
29537,65b8bb8a-8940-3870-a94f-118945ec90f4,0.2829375,0.625,8,136,default,2,1,5,outlier,outlier
29538,65c31894-6ec1-3c64-9c87-101af14a8121,1.24025,0.75,4,298,default,1,1,3,outlier,outlier
29539,6796be41-224c-344c-864d-db84fda14845,0.057902778,0.222222222,3.6,126,default,10,10,8,Normal,normal
29540,689bec6a-5344-3aaa-a3a4-8bddc4cf7add,15.39576733,0.03960396,50.5,93299,default,2,2,4,Normal,normal
29541,6fe92d5a-2fbe-3a24-9521-0ac176c7fb92,0.520883333,0.333333333,7.5,938,default,4,4,10,Normal,normal
29542,70f04451-c692-390a-8290-1d0a027eea3e,0.004446809,0.085106383,9.4,38,default,16,15,12,Normal,normal
29543,72738f67-72fa-3ad2-a70c-5ad725f2d1fc,1.323,0.833333333,6,477,default,2,1,5,outlier,outlier
29544,731391e9-29e1-3690-91ed-58e56832d292,0.257923077,0.461538462,13,202,default,1,1,6,outlier,outlier
29545,7861aab2-53ed-30ba-8e94-a3e8c340fb37,49.30375,1,4,11833,default,1,1,4,outlier,outlier
29546,7efc9de7-47f1-39f8-a6d4-cd4b466b0795,34.903125,0.5,2,8377,default,2,2,2,Normal,normal
29547,7fbe215c-55bf-37fe-8efe-fbf44244b647,2.273689815,0.138888889,15.42857143,29468,default,15,14,30,Normal,normal
29548,8707c4e4-f952-3e59-8fb9-937b637d6adc,1.223416667,0.833333333,6,441,default,2,1,5,outlier,outlier
29549,8823e04b-425b-303a-aaa5-1d2e50cbc262,0.003542969,0.0234375,9.142857143,109,default,58,56,12,Normal,normal
29550,88a44b77-e187-3485-b42e-20efd9af9a70,1.314461538,0.069230769,130,10253,default,1,1,9,outlier,outlier
29551,8f21ebab-875a-32b8-b69d-db5cdebf4231,179.9710541,0.324324324,37,399536,default,1,1,12,outlier,outlier
29552,9728961b-215f-32cd-8e27-49eb4b5db48b,0.1462,0.6,2.5,44,default,3,2,3,Normal,normal
29553,97cc81bd-af87-315a-a206-137b6d785e3d,37.28033333,1,3,6711,default,1,1,3,outlier,outlier
29554,9b3219be-4010-3fe3-b5f8-3c75d1eab501,0.315235721,0.046466602,49.19047619,19539,default,28,21,48,Normal,normal
29555,9ba46a6e-ab1c-33ec-b7ac-728f38bbef40,168.2806066,0.06557377,61,615908,default,1,1,4,outlier,outlier
29556,9c8c58fe-e9f4-37c7-8d7c-66cb16bbb3cb,11.7087,0.4,2.5,3513,default,2,2,2,Normal,normal
29557,9e2abd1e-edb5-3883-b836-781e83f38ff7,37.60790476,0.404761905,42,94772,default,1,1,17,outlier,outlier
29558,9f9b4136-8155-3859-abeb-e0d362787e39,0.512142857,0.714285714,7,216,default,1,1,5,outlier,outlier
29559,9f9e864a-b12b-3720-893a-ddf255aa7dcd,2.927142857,0.857142857,7,1230,default,1,1,6,outlier,outlier
29560,9fbaa067-a840-3116-9be5-ac72620fd6f5,0.85515,0.25,10,2053,default,4,4,10,Normal,normal
29561,a0085840-d607-3bd8-881f-743a3ab538fa,0.4795,0.741935484,31,892,private_ip,2,1,23,outlier,outlier
29562,a2e73a9d-5060-3251-a7c6-766fafc01bf9,0.076600886,0.008457511,2483,11412,default,2,1,21,outlier,outlier
29563,a344c48d-ae82-3d80-8055-978eede068af,1.974840909,0.227272727,11,2607,default,2,2,5,Normal,normal
29564,a483caad-a322-3549-a8e4-c1b18030c142,0.679125,0.5,2,163,default,2,2,2,Normal,normal
29565,a5b18b0c-4d86-3ba1-93b3-dd86d606ea89,12.2614075,0.01,200,294274,default,2,2,4,Normal,normal
29566,a92ff0f7-fa4a-3542-9244-a9d461012c98,14.4075,0.833333333,6,5187,default,1,1,5,outlier,outlier
29567,abc8c496-f3d9-3ea1-833b-ac237338807d,575.185,0.833333333,6,207067,default,1,1,5,outlier,outlier
29568,ae05d68e-f730-325a-9421-842143e96fce,0.097588235,0.235294118,17,100,default,1,1,4,outlier,outlier
29569,b29fe40c-b4b4-30f3-9130-55320f48a782,0.369698529,0.176470588,11.33333333,1509,default,6,6,12,Normal,normal
29570,b6c54cef-00d4-30de-bf7a-26d7677792e2,0.002452708,0.006864989,14.56666667,193,default,91,90,9,Normal,normal
29571,b8d27e2a-5a02-3e9b-9d55-5ccace82415b,0.4549,0.7,10,273,default,2,1,7,outlier,outlier
29572,bc6692cf-3083-3551-b13f-a5fa96ee6132,7.189681818,0.727272727,11,4746,default,2,1,8,outlier,outlier
29573,bfd8848d-7242-30a6-ac37-4d71963967a4,0.173666667,1,3,32,default,2,1,3,outlier,outlier
29574,c08dfec6-36b2-3dec-9e4f-7462088955bb,2.480414634,0.097560976,13.66666667,12204,default,9,6,8,Normal,normal
29575,c161cfec-301e-3bd5-be56-ecc65f4c7cc2,28.93894444,0.666666667,4.5,15628,default,2,2,6,Normal,normal
29576,c2bfa166-f80f-30c4-9174-e849fd90edd1,9.260153846,0.846153846,13,7223,default,2,1,11,outlier,outlier
29577,c2de5997-db2e-3377-b426-f688d028e1c3,7.861972973,0.027027027,6.166666667,17454,default,6,6,1,Normal,normal
29578,c4969305-28c5-3acc-8679-5d91776cc432,23.91521739,0.391304348,69,99009,private_ip,2,1,27,outlier,outlier
29579,c5cad1d5-1b01-38a9-87f8-a616e404a9e2,0.0066,0.6,5,4,default,3,2,6,Normal,normal
29580,cd676efb-65ad-3590-8902-6fa3391325ee,11.40714286,1,7,4791,default,2,1,7,outlier,outlier
29581,ce54e925-990f-3ba4-83b1-a89e91bcea55,315.803,0.75,8,151586,default,1,1,6,outlier,outlier
29582,d06934c1-8de7-3a24-be8f-f9dd9b0c0018,0.011976789,0.015473888,41.36,744,default,27,25,16,Normal,normal
29583,d30fce9a-f8c1-3b32-b523-289ddeb13c60,0.643184783,0.391304348,6.571428571,1776,default,10,7,18,Normal,normal
29584,d47dc242-c9c2-3991-a340-8bc6bc0ea130,0.035783079,0.019720102,120.9230769,3376,default,77,13,31,Normal,normal
29585,d56e8b2f-947a-394d-bf53-06ccab3a81bf,24.43630769,0.307692308,26,38121,default,1,1,8,outlier,outlier
29586,d95a709f-c93f-359b-b43e-85bd4073c212,6.249,1,3,1125,default,1,1,3,outlier,outlier
29587,dd315fc6-15a7-365d-90d4-6d933dd6575a,0.258117647,0.254901961,8.5,790,default,7,6,13,Normal,normal
29588,e3b4ea63-0a1b-324d-8fc4-8b03173cca21,5.545596154,0.365384615,17.33333333,17303,default,3,3,19,Normal,normal
29589,e75432a7-5880-39d8-97d9-9dacbb267c94,0.445375,0.875,8,214,default,2,1,7,outlier,outlier
29590,e82b286e-bc5a-312f-b7f3-87462ef3afb9,2.14464,0.2,3.571428571,3217,default,8,7,5,Normal,normal
29591,e90e9819-71c4-331d-ad66-d899dbfa3f99,12.07065625,0.5,16,11588,default,2,1,8,outlier,outlier
29592,edb03e99-74ef-30ed-928c-a801336ecd4b,4.351956522,0.608695652,23,6006,default,1,1,14,outlier,outlier
29593,f1fc7b38-6507-3fc8-ba3c-655116c231b4,145.4976667,1,3,26190,default,1,1,3,outlier,outlier
29594,f28046f6-7912-33dd-9e1f-399f854a0b54,0.009636364,0.318181818,2.75,13,default,11,8,7,Normal,normal
29595,f8c81fac-4cce-3a3f-ac60-68c0b55b5384,1.49125,0.5,2,358,default,2,2,2,Normal,normal
29596,069de7de-a7ad-3125-98bb-8da69c74e6da,0.511375,0.5,2,123,default,2,2,2,Normal,normal
29597,08996689-34ab-3d3f-bb21-2b273d3518fe,0.003038462,0.076923077,2,5,default,13,13,2,Normal,normal
29598,09167e79-c584-3d84-bf46-0a2cf93e3aeb,3.376714286,0.306122449,24.5,9928,default,4,2,15,Normal,normal
29599,0a6709b6-1380-30aa-ad54-56a1d1ea2e52,11.70401899,0.151898734,158,110955,default,1,1,24,outlier,outlier
29600,115ad83f-5128-3c96-8f21-bfada9ccfd99,2.114125,0.5,6,1523,default,2,2,6,Normal,normal
29601,1b9b6b88-6a48-3f0e-b975-9263aa87aefd,0.967076547,0.027687296,43.85714286,35628,default,12,14,17,Normal,normal
29602,1db3309f-af6e-3b50-81f4-77678a95b847,6.365,0.5,16,6111,default,2,1,8,outlier,outlier
29603,226dca5d-c6e1-3b22-9c1f-b89fa03aff40,13.01605263,0.315789474,38,29677,default,1,1,12,outlier,outlier
29604,244cb1de-db62-3ef9-bc1c-b55765bc8077,0.191682927,0.317073171,20.5,472,default,3,2,13,Normal,normal
29605,256613d1-2d0d-315d-92a6-53a0488a5103,0.003521739,0.016304348,28.30769231,78,default,14,13,6,Normal,normal
29606,2acf77bb-dc9e-3367-95e9-125b0b5759d7,276.2056667,0.666666667,9,149152,default,1,1,6,outlier,outlier
29607,2ae5902a-9894-3c75-b855-f4113863eade,0.300541667,0.125,12,1299,default,6,6,9,Normal,normal
29608,2ba9bdf3-dd1c-33c3-a203-4d486e7c3a01,0.575920058,0.125,22.93333333,11887,default,18,15,43,Normal,normal
29609,2ee3363c-d6e9-3226-849e-5c0e673c12cd,2.94735,0.0075,200,70737,default,1,2,3,Normal,normal
29610,30ac396c-7d1e-3528-9084-482db5e52f04,1.105862319,0.246376812,11.5,4579,default,8,6,17,Normal,normal
29611,35377e19-8812-387c-83ee-368aef16fa6c,0.923456522,0.608695652,11.5,1275,default,2,2,14,Normal,normal
29612,36d44ae0-8e7c-372d-83a3-a5e1b865cdd5,1.299798701,0.168831169,9.625,6006,default,8,8,13,Normal,normal
29613,3778c92c-c4ab-3679-96d4-e4868cd91f86,0.023775635,0.024365482,32.83333333,1406,default,27,30,24,Normal,normal
29614,448b5cc3-7efe-3270-b6af-48976b12027f,31.39116667,0.833333333,6,11301,default,1,1,5,outlier,outlier
29615,47a8779d-c169-3d0e-b0e2-699674901148,1.284,0.833333333,6,463,default,4,1,5,outlier,outlier
29616,497c1642-5744-31bd-b85b-5b694bb51b0a,269.2578182,0.272727273,22,355421,default,1,1,6,outlier,outlier
29617,55ef6c4e-9142-304c-986a-846460041b78,0.046152913,0.155339806,20.6,571,default,14,10,32,Normal,normal
29618,57979c93-9ab8-3c28-aff1-f7a7789249ea,24.57155,0.466666667,30,44229,default,2,1,14,outlier,outlier
